F1,F2,F3
0.24442,-0.14705,1.336316
-1.452659,0.820065,-0.612893
0.048035,-1.218264,0.81913
0.563862,-0.85833,0.603581
0.707205,-0.057198,0.20816
0.709727,-0.321205,-0.914597
0.379381,1.774458,-0.897363
0.514655,-0.08249,-1.564929
-1.564053,-0.5935,0.647798
-0.157792,-0.042793,1.417434
0.688366,-0.169278,0.382217
0.284124,1.061216,-0.436619
0.573918,1.636661,0.168169
0.482957,1.257561,0.098716
-0.038438,1.198828,0.762933
1.113196,-1.078486,0.603175
0.33806,1.39667,-1.27815
0.65555,1.005421,-0.448572
0.011837,-1.214781,1.720156
0.313338,1.064221,0.170998
0.487203,2.206836,-1.339187
0.293017,-0.768106,-1.402845
0.979991,0.409047,-0.752988
0.504096,2.140431,0.145425
0.233364,1.895901,-0.031406
0.378343,1.04762,-0.737271
0.145878,-0.661047,1.450377
0.048054,-0.297238,-1.785133
0.221621,1.375605,-0.459653
0.926551,-0.556477,-1.176814
0.412506,2.069752,0.946425
1.066064,0.069154,0.121454
-0.123344,0.312455,0.947398
0.355748,-0.314596,-0.760522
0.617656,-1.875712,-3.732375
0.569473,-0.53003,-0.667537
0.121527,1.527861,-1.580138
0.892075,-2.727832,-1.183197
0.060003,1.314641,-0.579016
-1.352943,-1.58984,-0.525072
-1.405596,-0.647467,-0.345167
0.961922,0.104153,1.624921
0.497844,-0.016806,0.403065
-0.062398,-0.569177,0.757274
1.114823,-0.483248,0.137807
0.51526,-0.290964,-0.130604
-1.179064,-2.526985,2.612371
0.062548,0.674929,0.282969
0.547089,1.454336,-0.478386
0.880176,0.289211,-1.127343
0.423867,-0.462231,0.334498
0.701412,-0.503094,-0.204478
-1.813465,1.833863,-1.852988
0.647981,0.361363,0.243063
1.245322,-0.352825,0.447847
0.386867,0.833634,-0.77948
0.893512,-0.840069,0.372117
1.120785,0.173553,1.557867
-1.616928,0.812021,-0.738427
0.854165,-0.761063,0.384712
0.858371,0.260839,0.225231
0.063523,-0.752858,0.743314
0.67165,1.204011,-0.12044
-1.519405,-0.558111,1.368235
-0.03342,-0.016457,2.048864
0.239022,1.072752,-0.598844
-1.504925,-0.739314,0.801772
0.407149,-0.196696,1.133414
0.624156,-0.983566,0.095165
0.780335,0.863184,-0.369911
-2.506932,-1.295698,0.191862
-1.798371,-0.476963,0.548121
-1.487213,0.380358,-0.203094
0.814023,-0.706643,2.796121
-0.035009,-0.064088,1.754853
0.197694,-1.177929,-0.743417
0.151622,0.018048,0.531121
-1.675675,-0.550997,-0.807889
0.497343,-0.286234,-0.279707
0.429922,1.335266,0.643644
0.116717,0.858661,0.616023
0.75271,1.716179,-0.387619
0.23155,1.371891,0.0035
0.652183,0.47476,0.185339
0.946866,0.600773,0.692616
0.327616,1.17664,0.399877
1.210979,-1.789657,-0.706593
0.647835,1.564414,0.032096
1.576794,0.80664,3.591028
0.764186,-0.647579,0.119982
0.48415,2.099992,0.474959
-1.18881,-0.79279,1.786407
0.017819,-0.027292,0.89093
0.582077,-1.150772,0.48173
-1.492912,-0.013665,-0.579571
0.536117,1.02759,0.126858
0.822058,-0.248541,0.032399
0.394963,1.438464,-0.269681
0.290863,0.078053,-0.508879
-1.386949,-0.399744,-0.649792
0.530508,2.214557,-0.066033
0.600299,-0.175114,0.459655
1.125963,-0.307582,1.534248
-1.399941,-0.93176,-0.481323
0.808282,0.986387,0.336529
0.246527,-0.03357,0.704491
-1.734293,0.329814,-0.486478
-1.698079,1.988627,0.341814
-1.564791,-0.652649,1.211415
0.744994,0.637789,0.720441
-1.538902,-1.072299,1.257247
-1.647125,-0.075183,-0.607171
0.492871,-0.105307,1.769571
0.94916,-0.71712,0.950068
0.449586,-0.409545,0.146831
-1.507613,-0.16244,-1.022009
0.323775,-0.688054,0.347747
0.359392,0.550737,-0.099181
0.515185,-0.23159,-0.423489
0.347414,0.276,0.369008
0.256879,-0.652247,0.750512
1.133233,-0.320735,-0.077894
0.906844,-1.814907,-0.418142
0.570811,-0.228503,-0.859288
0.40988,0.850958,0.242337
-1.491513,-2.383149,0.662542
-1.520937,-0.159077,0.587261
1.407487,-1.196904,0.698487
0.537726,-0.874461,1.14915
-1.62153,-1.106332,1.47257
1.197512,-0.530376,-0.624373
-1.178398,-0.225086,1.794976
-1.576593,0.277801,-0.204303
-1.209012,0.89481,-0.466977
0.829965,0.579211,-0.168641
-1.649389,-0.664827,-1.031726
0.779381,-0.731996,-0.540749
1.10728,0.214139,1.2745
0.557492,-1.227453,0.870408
-1.137388,2.049725,-0.079257
0.221641,0.034987,0.296387
0.776957,0.226027,-0.520746
-1.434875,0.147266,-1.393291
-1.81855,-2.341078,0.385665
0.234538,0.734474,-0.002426
-1.483493,-0.222219,0.981058
0.397419,0.911432,-0.526865
-1.742335,0.254383,-1.27323
-1.139338,-1.604014,-1.172492
0.62364,-0.273127,-0.845837
-1.527888,0.512589,-1.016549
-1.677159,-0.466558,0.171015
0.624634,1.806172,-0.891753
0.48518,0.155147,-0.903722
-1.481395,0.227647,0.07327
0.623443,0.621675,-1.777682
-1.616772,0.364371,-0.459938
0.898107,2.088201,0.324523
0.938822,-0.372487,-0.625543
1.03416,0.416081,1.236409
0.990938,0.241894,0.490361
0.584961,-0.551113,-1.097723
0.815397,0.067068,0.791148
-1.626395,0.462881,-0.235458
0.195191,1.256247,-5.426992
0.470599,-1.089687,-3.166192
0.139526,0.423893,-2.838887
0.716648,-1.423381,-1.581554
0.084189,0.69922,-2.937623
0.474212,-0.160685,-1.677742
0.403666,0.57654,-0.697038
-1.695552,0.061051,0.371616
0.868178,-1.085348,-0.965164
-0.066222,-0.38833,0.744785
0.543362,1.114861,-0.169162
0.458894,0.149644,0.939182
0.565574,0.716611,-0.318078
-1.813517,-0.649413,0.128667
0.065448,-0.694475,0.883949
0.338153,1.504405,-0.491279
-1.452469,-0.150292,0.544504
1.064155,-0.684456,1.174347
1.072061,-0.212751,-0.928821
0.05637,-0.838994,0.087283
-1.684321,-0.690567,0.972072
-1.577098,-0.013814,0.858218
0.653287,-0.116105,-0.658994
0.731661,-0.294498,-4.626992
-1.386433,-0.282186,1.769495
0.020473,0.746392,0.735389
0.28065,0.247104,-0.128357
0.122947,-0.747284,1.023049
0.598859,0.539142,-0.937549
-1.843228,0.167915,-0.122837
0.441747,0.273743,1.190612
-1.684984,-0.703996,0.559425
0.593561,0.551266,0.208097
-0.370054,-0.352094,-0.878166
0.622532,0.338409,0.503651
0.581461,-0.328059,-0.709346
0.451267,0.17379,0.708869
0.553751,1.473666,-0.170328
0.302142,-0.082635,-0.652465
0.952053,0.105795,0.309735
0.426252,1.430891,0.328477
0.932792,1.188931,-2.010986
0.458711,1.409163,-0.287812
0.697294,0.596346,-0.09521
0.715157,0.045808,-0.1612
0.203988,0.811705,-0.114066
0.383036,1.308957,-0.693006
0.421483,1.732338,-0.371975
0.241487,0.057562,0.039933
0.487888,1.074119,-1.104156
0.096433,1.176654,1.199149
-1.336891,-0.142043,-0.319784
0.804608,0.768115,-0.050042
-1.655877,1.272377,0.711801
0.446944,1.256347,0.322336
-1.632093,0.273208,-0.567024
1.074619,0.74949,0.252472
0.313634,-0.568634,-0.538795
1.012156,-1.870485,-0.281356
0.933502,0.471431,-0.183639
-1.121795,-2.217952,-1.58783
0.640449,0.112804,-0.926864
0.602673,1.763946,-1.030567
0.435515,-1.238451,-0.074957
0.634606,0.805902,-0.448437
0.846066,-0.035237,-0.393954
0.56409,1.259112,0.311716
0.506836,-2.703776,-1.607612
1.169578,-0.555561,-1.516377
0.641906,1.62685,-0.090895
0.331557,0.95508,0.019611
0.338076,0.459123,-0.946414
0.966282,-0.10043,0.292449
0.534532,-1.303169,-1.615798
1.108365,0.147105,-0.353153
0.944241,0.507158,0.154027
0.181765,0.082653,-0.535442
-1.761005,1.039658,-1.660481
0.685285,-0.747592,-0.467621
0.540044,-1.387692,0.325034
1.163678,0.775643,0.407104
-1.721513,-0.098803,0.066148
0.406535,0.586769,0.462489
-1.41205,-0.185389,1.322803
0.339431,0.525626,0.041739
-1.162491,1.822948,-0.245645
-0.165711,-0.132464,2.267047
0.070334,-0.450909,0.518717
0.708142,-0.359199,-0.126567
-1.367174,-1.326313,0.483987
0.496164,0.130351,-0.548096
0.941255,-0.456577,-0.572829
0.556965,0.255335,-0.067887
0.39747,-1.421542,-0.183828
-0.010353,-1.05303,1.582342
0.438879,0.045413,-0.349223
-1.560329,-0.38635,-1.557894
0.396816,0.718778,1.045005
0.086853,-0.358344,0.782808
-1.210365,0.228685,0.672964
0.125938,-0.399989,-1.425115
0.164827,0.00586,0.291634
-1.605852,-0.359615,-0.035727
0.284556,0.033078,0.066492
0.61615,1.137974,-0.24054
-3.564847,-0.429481,0.849494
-0.057642,-0.467138,0.942467
0.006213,-0.790013,1.387589
0.537399,0.625699,-0.501115
0.920848,0.468175,-0.247859
0.43907,3.221666,-0.619959
0.144702,0.281777,0.109314
-0.154242,-0.610098,0.590561
0.667149,1.013889,-0.01705
1.040658,-0.547659,-0.433952
0.538973,1.400114,-0.608911
-0.152801,1.631539,-0.758104
0.38025,0.593816,0.410917
0.849945,-0.944599,-0.428937
-1.644061,-0.589469,0.056073
-1.678085,1.692345,-0.915872
0.496924,0.25539,-0.696239
1.015685,0.426817,-0.57272
0.882782,-0.045356,0.276976
0.979909,0.924764,-0.790046
0.518675,-0.718958,0.492537
0.919905,0.00675,-0.348884
1.045777,0.325005,0.155526
1.079813,-0.395503,-1.428872
0.52252,-1.439943,-0.843484
-1.740291,0.164263,-0.794858
0.456551,0.038832,0.711305
-1.637502,0.726958,0.070883
0.389907,-0.493045,-0.628179
-1.576316,-0.499417,0.501619
0.906707,0.434051,-1.236071
-2.200545,-1.300835,0.322702
-0.017361,1.009601,-0.243824
0.882148,0.129575,-0.979475
0.773265,-0.967687,-0.397592
-1.608104,-0.018067,0.708656
0.188183,0.438016,1.559543
1.129703,-1.449422,0.620414
0.552489,0.622051,0.320087
0.528017,-1.047328,-0.911722
0.166009,-1.690701,-0.654918
-1.726152,-4.237487,0.573063
0.256713,-1.049151,1.394659
-1.5661,-0.417445,0.396665
0.495466,-0.089687,-0.948114
0.87515,-0.482871,-1.012056
-1.616328,-0.213083,-0.538859
-1.635169,-1.021567,1.368478
-1.425333,-0.621793,-0.048224
0.506563,-0.391961,0.022756
0.949338,-0.911646,0.586012
0.426627,0.285606,-1.011941
-1.773105,-0.329633,-0.216837
0.624533,-0.163064,-1.915549
0.356474,0.032317,-0.808037
-1.223533,-0.905295,0.787158
0.713301,0.431223,-0.574379
0.285171,1.991939,-1.135766
0.62369,2.67916,-0.171626
0.439605,1.43719,0.302483
0.255578,-0.786034,-0.656603
0.566388,0.15756,-0.155326
0.568731,1.6409,-0.706022
0.599012,0.025789,-0.298919
0.457272,-0.83588,-0.456766
0.358877,1.139116,-0.024205
0.19159,1.906965,-1.007776
0.58508,0.296549,-0.296707
0.763735,-0.493681,-0.766484
0.147776,-0.518667,1.045693
0.713766,1.623047,-0.310663
0.734808,2.463419,0.38164
1.090474,0.173445,0.71679
0.004779,-0.457469,0.7382
0.155516,0.016436,1.747602
0.110424,0.577994,0.282307
0.542563,2.014268,-0.458218
0.927937,-1.15612,-0.262302
0.516261,0.229532,-0.794321
0.723112,1.144141,-0.745309
0.148558,-0.297296,-0.168148
0.394439,3.906778,2.149678
0.646823,2.75116,-2.237785
0.966913,-1.769287,0.231297
0.756966,-0.583805,-0.783886
0.470281,1.490694,-1.91552
0.604164,0.150842,1.221653
1.069224,0.035455,0.922616
0.556584,0.424188,-0.708133
1.064162,-1.188358,0.153371
-1.473686,0.730757,1.002097
0.261374,0.638028,0.66735
-1.311589,-1.172071,1.078113
0.405346,-0.383978,-1.888854
-1.299664,-1.116719,-0.289424
0.407608,2.122117,-1.10876
0.007512,0.135564,0.308884
0.250256,-0.066692,-1.086921
0.103427,0.385719,-0.442272
0.866375,-0.588473,-0.15305
0.093148,-0.413677,0.842868
0.186096,0.460419,1.423795
1.156706,-0.167701,0.524324
0.210848,-0.384962,-0.299506
0.845636,0.838974,0.425147
0.189752,-0.402713,0.479939
-0.142489,-0.47742,-0.591815
0.257783,-0.305884,-0.410185
0.433341,1.273939,-0.621671
-1.613474,-0.059483,0.132038
-1.335394,-0.358173,0.090317
0.453049,1.769724,0.212135
-0.130612,0.159997,0.196531
-1.555865,-0.678182,0.499784
-1.629231,0.402483,-0.132054
0.125407,0.229652,0.852219
-1.67437,0.17699,-1.121932
0.309634,-0.106795,-0.890587
-1.329923,1.332832,0.008928
0.305261,0.807322,0.222276
-1.06953,1.845728,1.926793
-0.032756,0.972797,1.012509
-1.716197,-0.721565,-1.224958
0.478231,0.999054,0.202121
-1.354115,-0.000881,-1.00043
0.212167,-0.209192,0.22018
0.062306,0.399727,-0.476512
-0.201424,-0.199671,0.478651
0.557606,-0.281087,-0.241925
-1.438646,-0.118315,-0.061284
0.577664,0.761361,-0.647367
0.707455,-0.630472,-0.641034
0.473982,0.135389,0.546284
0.845233,-0.779526,0.751821
0.683517,0.212832,-0.162747
-1.66546,-1.222363,-0.466267
-0.179956,-0.790376,0.160853
0.515988,0.421075,-0.423016
-1.448689,-0.048469,-1.220602
0.631159,0.214037,0.174387
0.138003,0.276843,0.152583
0.927461,-1.190961,0.055711
0.491489,0.706878,0.664059
0.047594,-0.013623,1.153636
0.402379,-0.005239,-0.503158
-2.219408,-2.920036,0.582088
0.209141,0.421806,-0.205174
0.917907,-1.387019,0.340937
-1.179773,-0.384221,-0.776665
0.333834,1.10507,0.218276
0.47901,-0.955683,0.277478
-1.756979,-0.035807,0.111919
0.849693,-1.523815,-0.367768
-1.453949,-1.766629,0.086439
0.245917,1.892505,1.302352
0.580816,-0.330772,-0.038176
-1.567982,0.361282,-0.365064
0.778658,-1.171026,-0.414049
0.92627,0.100622,0.478716
-1.820834,-2.071724,0.371227
0.35595,1.139855,0.600108
-1.370913,-0.230088,2.12515
0.463428,0.097855,-0.880383
0.882839,0.571382,-0.434593
1.106905,1.218559,0.501994
-1.135754,-0.867901,-1.656479
0.843556,-0.274847,-0.322512
-1.704518,-0.098649,-1.642084
0.331106,-0.21855,-0.340275
-1.552596,-1.387835,-0.244735
0.499997,2.050955,-0.837818
0.256175,1.609281,-0.622395
0.551003,1.979654,-1.295818
0.635009,0.719424,0.178575
0.207089,0.982475,-0.732389
0.368184,0.741198,-0.30884
-1.594796,-0.444784,-0.089955
0.745342,-0.328368,1.922916
0.737618,0.027089,-0.331573
0.546193,-0.166612,-1.515214
-1.194382,-2.893307,-0.095167
0.374597,0.765283,-0.063482
0.23626,1.298873,-0.31121
0.831584,1.358086,0.242344
1.24923,-0.415046,-1.747743
0.739444,1.437831,-0.326036
0.923925,-0.17789,0.288303
1.051434,1.105575,2.185696
0.922463,-0.077083,0.384363
-1.505326,-1.365603,-0.225833
0.208984,0.404691,-2.006313
0.569167,0.730662,1.344737
0.570929,-0.570388,-0.111421
0.53938,0.350518,-0.652056
-1.344414,-0.154738,-0.506723
0.433401,-0.295117,-0.570121
0.798712,-0.583298,0.453847
0.656009,1.348394,-0.810959
0.485999,0.361957,0.134052
-1.383837,0.468617,0.545604
0.360705,0.37202,-0.360971
-0.243175,0.472667,-2.020306
-0.900113,-1.296766,3.961101
1.078706,1.231559,0.750817
1.185053,-1.204804,0.549387
-1.430895,-0.559666,-0.14469
0.45914,0.168336,0.175723
0.261568,0.108352,0.043935
-1.43663,0.714226,0.034025
0.438345,0.10701,0.61189
0.47426,-1.063943,-1.450175
-1.422985,0.912925,-0.56896
0.819659,-1.016531,-0.8564
0.641597,-0.499142,0.431177
-1.93469,0.06672,0.109883
-1.647654,-0.19335,-0.71777
0.370989,0.406292,-0.498378
0.762865,0.036518,0.694568
-1.731343,0.105989,1.177973
0.450063,0.680004,-0.034944
-1.830989,0.842903,-0.650734
0.366386,0.953733,-1.033663
-1.440571,1.075823,-0.949337
0.9744,-0.902112,1.035539
-1.383509,-2.56401,-0.29125
0.69366,-1.036866,0.287939
0.56149,-0.329764,0.197991
-1.490686,-1.830752,-0.565636
0.319546,0.526917,-0.122469
-1.017174,0.994083,3.922812
0.733618,-0.445748,0.670704
0.766527,1.306472,-2.695168
1.084864,-1.955431,-0.629959
-1.996207,0.531379,0.634955
-1.124881,-0.83622,0.35418
0.67585,0.578089,1.084587
0.505772,0.094921,-0.071805
0.651623,0.421393,-0.770864
0.586987,0.364648,-1.071761
0.836499,-1.161409,-0.638205
0.473729,0.299046,-1.239828
0.888246,0.618115,0.387824
1.009633,-0.75878,-0.069579
-1.8958,-0.209657,0.408938
0.548627,-0.102051,-0.074143
-1.047355,-0.482281,-0.627465
0.793629,0.485158,0.436536
0.619137,-0.947656,-0.268456
-0.807064,-3.275951,0.00982
-1.454535,-1.513348,-0.820433
0.715675,-0.577008,0.486801
0.007345,-0.725449,0.018523
0.626872,0.397303,1.217088
-1.426304,-1.621138,-0.228399
0.901687,-0.373956,-0.85447
-1.473296,-0.796006,0.373954
0.195831,0.066314,2.858461
-1.786676,-1.019479,-0.36966
0.059865,0.034213,0.827597
0.968671,-1.289156,0.047314
-0.051462,-0.581018,0.022675
0.502536,0.15711,-0.900069
0.949531,-1.016523,-0.843376
0.828162,-0.467806,-0.439083
0.47274,0.141296,-0.626767
0.379654,0.116391,-1.71631
-0.1147,-0.395688,0.729448
-1.417679,-0.247116,0.956363
0.857232,-0.075785,-1.060353
-1.463776,-0.557536,0.353528
-0.065384,0.101777,0.684863
1.877132,-0.507863,8.285879
-1.185551,1.585386,1.801056
0.060131,0.215507,-0.173767
0.057,-0.354532,0.557917
0.666646,-0.369913,0.653803
0.342717,0.264995,0.261909
0.440937,0.050597,0.063395
-1.295003,-1.301776,0.51414
0.935361,0.684072,0.409563
-1.572262,0.253665,-0.843775
0.764057,-1.19212,0.636479
0.443399,0.297093,-0.187985
0.581031,-0.018106,0.466496
0.501693,0.256151,1.175161
0.849268,0.048978,1.988984
0.254304,0.094539,0.398937
0.696107,-0.776597,0.505135
-0.00243,0.936578,1.959136
0.615556,-0.83751,0.496247
-0.26841,0.708023,0.714535
1.07484,-0.102858,0.189156
0.371188,-1.500442,-2.535378
-0.223126,1.197218,1.143449
0.404403,1.823375,-0.147996
-1.642181,0.09677,-1.274421
0.090696,0.490044,0.623798
0.391539,0.596973,-0.476881
1.236505,-0.257039,1.377083
0.252542,0.728026,0.617245
0.866044,0.165297,-0.457117
0.697912,-1.000397,-1.424684
0.827238,-1.449733,-1.983445
-0.918205,0.351232,-0.516791
0.59734,-4.824881,-3.171703
0.186691,0.110299,0.234558
-1.109054,0.358295,2.396158
0.012464,0.507994,-0.087403
0.692192,-0.484903,0.120012
0.605991,0.210683,0.14672
-0.117952,-0.947998,0.105004
1.03933,-1.639173,1.692097
0.718082,-0.864939,1.283379
-2.071538,-3.597288,-1.308313
0.008589,-0.801663,-0.39093
0.431733,0.366421,0.731479
0.679905,0.592547,-0.16131
0.29452,0.431531,-0.376594
-1.76582,0.549326,-0.669132
0.307311,0.233479,1.783739
-0.092711,-1.478731,-1.18972
1.060535,-0.167882,0.730718
1.041406,-0.442433,-0.140371
-1.648963,0.586496,-1.039296
1.116001,0.110097,0.138824
-1.598803,-1.178768,-0.183677
1.160615,-0.273773,-1.400783
0.56018,0.567312,-0.326079
0.811041,-0.126768,0.81423
0.966709,-0.979448,-0.144694
0.646292,0.943589,0.679769
0.944291,-0.363317,-0.861888
0.867922,-1.019606,-1.904441
0.82556,1.738855,-2.473713
0.788477,-0.759986,-1.240032
0.942767,-0.330805,-1.490086
0.301068,-1.293932,-0.284508
-1.282394,-0.888118,0.166092
0.652551,-0.042075,-0.762177
0.827534,1.321579,1.438308
1.155862,0.90654,0.077278
0.395584,0.154635,-0.044027
1.265155,-0.167563,-0.023847
1.145019,0.054693,-0.492693
-1.459197,0.417086,-0.004852
1.29512,0.89984,1.329684
0.729008,-0.204172,0.438568
0.053685,0.921107,1.334024
0.920088,-0.285833,0.083372
-1.091699,0.062668,0.158167
0.693282,-0.122641,-0.042492
-1.785726,-0.650192,0.348614
-1.505457,-0.059727,1.474213
0.73134,1.452684,-0.871337
-2.821254,-2.705405,1.17096
0.554222,0.189199,-1.125979
1.086032,-0.367012,-0.441765
-0.123521,-0.937144,1.186574
-1.655568,-0.970997,0.999085
0.947429,0.265496,0.278827
-1.80789,-0.674787,0.52361
1.249629,0.665285,0.556506
0.445284,1.819934,-0.330577
1.149078,0.747148,-0.077482
0.60968,0.152796,-1.107346
1.037987,1.31592,-0.450105
0.7462,0.009036,-0.125166
1.182552,-0.215231,1.121868
0.242959,0.525929,-0.829975
1.21482,0.191411,0.597123
1.183312,0.39747,0.153711
0.70558,-0.12919,0.514736
1.15804,0.285149,-0.780668
-1.499132,-0.144779,-0.893057
0.422246,-0.37406,-1.340886
1.030136,-1.01283,-0.357973
-1.694931,-0.364949,0.60211
0.482405,-1.286331,-4.933701
-1.574596,0.433474,1.264012
1.253206,-1.228162,-1.825939
-1.552552,0.613643,-0.177485
0.865425,0.148739,1.072208
1.123931,0.579219,-0.179202
-1.502714,-0.926172,1.119742
0.697449,-0.647735,0.912068
-1.629325,-0.489498,1.453585
1.056841,1.062512,-0.459376
0.746811,-0.714722,0.326519
0.554256,-0.218882,-0.957868
-1.503201,0.225141,-0.443264
-1.670464,-0.693345,0.139487
-0.185622,0.996035,-0.013813
1.126994,0.107685,1.860913
-1.430807,-0.938544,1.091447
0.620558,0.678713,-0.344416
1.034202,-0.34102,-0.859066
0.511313,0.750773,-0.239977
0.345969,1.861425,-0.342817
0.456322,-0.1584,0.750783
0.696199,-0.048929,-0.693505
0.571959,0.264346,0.766436
-1.612992,1.10952,-0.256023
0.788144,-0.195308,-0.953412
-1.695285,0.551439,-1.269052
0.758029,0.568268,-0.702226
1.083605,-0.013389,0.064861
-1.61123,-1.32681,-1.424161
0.281887,-0.069838,-0.200704
-1.820867,-2.082102,0.357197
-1.520621,0.940378,-1.065987
1.1423,0.443166,-0.304731
0.546189,-0.409071,-0.512282
-1.465995,0.321311,0.246374
0.570061,0.989373,0.64069
-1.833503,-0.89042,-0.561225
-1.509869,1.578054,-0.191158
-1.773358,-0.280249,-0.999952
0.572006,-0.934765,-0.122915
-1.724829,-0.815763,0.184653
-1.745332,-1.006345,-0.653589
-1.515865,-0.844243,-0.544031
-1.737459,-1.410908,-0.32144
0.278816,0.418331,-0.50649
1.084691,-0.163662,-0.283806
0.929671,-1.066331,0.506097
0.491385,0.937363,-1.099592
1.110213,1.508667,0.151773
-1.773274,-0.442761,-1.165422
1.002427,0.881106,-0.53274
0.579014,-0.772035,-0.331228
-1.498587,-0.711323,0.168802
-1.79683,0.709111,-0.094942
0.361254,-0.83607,-1.896279
-1.35712,0.127502,-0.442928
0.669347,-0.716873,-0.17897
-1.495715,-0.804438,1.106395
0.398542,0.49939,-0.888145
-1.833775,0.805962,-0.74514
-1.60494,0.917777,0.321531
-1.28809,-0.265339,1.312795
-1.551829,-0.889296,0.738455
0.699836,0.441602,0.093901
-1.627883,-0.394835,-0.218791
1.135702,0.114608,0.275526
0.831604,-0.83863,0.105705
-1.392134,0.241736,2.256101
0.177725,-0.615268,1.71569
-1.55137,-0.491597,0.428297
0.439483,1.030772,1.24053
-1.650392,1.258695,-1.155703
0.292307,2.029512,-0.371093
0.555703,0.125709,-0.429695
-1.607987,0.29173,0.528523
0.238519,-0.052121,0.914914
0.543109,1.327919,-0.452004
0.935384,-0.397751,-0.445596
0.60439,1.055309,-0.765697
0.905096,-1.933769,-0.056428
0.439546,1.565958,-0.575322
0.346661,1.739195,0.244724
0.656335,-0.073315,-0.711219
0.633142,0.671305,0.471139
-1.405356,-0.888241,-0.122894
0.054321,-0.323365,1.702952
-1.519318,-0.490132,0.261752
0.975448,0.105983,-0.530271
-0.974852,-0.844852,1.977778
0.873182,0.167864,-0.76556
0.497047,0.122477,-0.803809
0.906793,2.463553,-0.615189
-1.596749,0.406689,0.076413
-1.583195,1.414195,0.02208
0.487728,1.016629,-1.3405
0.022296,-0.383573,0.082016
-1.283684,-1.055018,0.058063
0.699216,-0.318267,0.240695
-1.567517,-0.479549,0.239853
0.191401,-0.455837,1.462334
0.614199,0.412353,0.280292
1.083521,-0.442753,0.612162
0.776649,0.402076,0.34853
-1.74265,-1.61202,0.714544
1.071706,-0.178971,-0.280476
